archive_path,split,label,source_relative_path,sha256,width,height,mode
fabric_stain_pilot/test/stain/316.jpg,test/stain,stain,stain/316.jpg,3532dd1362b0f4b395a5f34504e804a9a8f307077e26344b72e748f1de693309,1984,1488,L
fabric_stain_pilot/test/stain/317.jpg,test/stain,stain,stain/317.jpg,e28a4a020882f180a0235a7e35f429ea1f89f58c7ac38a3f82b1106ef1afc250,1984,1488,L
fabric_stain_pilot/test/stain/318.jpg,test/stain,stain,stain/318.jpg,f611a62142efaa7864a70f0073db3b38580d9f1eb06f0200fc8b1c79ca1b2dfe,1984,1488,L
fabric_stain_pilot/test/stain/319.jpg,test/stain,stain,stain/319.jpg,731edf031b31cd90da54d82dd965614281110f7c53a528223dfaa6b8bc74a8e8,1984,1488,L
fabric_stain_pilot/test/stain/32.jpg,test/stain,stain,stain/32.jpg,5d789dc941121b202a5a4e3d23f0ec2134cff7c98eb6fff1c14a8a593202a8ad,1488,1984,L
fabric_stain_pilot/test/stain/320.jpg,test/stain,stain,stain/320.jpg,f1a531aa688ef0a4741ef20845a1aade0d312eb5417442d768389de9fdd09c32,1984,1488,L
fabric_stain_pilot/test/stain/321.jpg,test/stain,stain,stain/321.jpg,f14ca2ed847ee8ebf151b46ac94e51b7f5192b733fcc124e25b70c2951228114,1984,1488,L
fabric_stain_pilot/test/stain/322.jpg,test/stain,stain,stain/322.jpg,2c3fa83c5b84d583571ada00df1727077532cc35b1ffa9043768f17c235f6d0a,1984,1488,L
fabric_stain_pilot/test/stain/323.jpg,test/stain,stain,stain/323.jpg,76adbce669df504718a5b26ab5b29714a37026645582ce754a1c8070a4f5f544,1984,1488,L
fabric_stain_pilot/test/stain/324.jpg,test/stain,stain,stain/324.jpg,9181148cf545869d06af9d3bdd7cbaf3dfd91129ecf698f48a3b14cc6c4319d1,1984,1488,L
fabric_stain_pilot/test/stain/325.jpg,test/stain,stain,stain/325.jpg,adc444add0a95129697a444456fdb2136c6fde8e6aaad1749f6647ffa4832f08,1984,1488,L
fabric_stain_pilot/test/stain/326.jpg,test/stain,stain,stain/326.jpg,0ab0102ea4e00c5278bd76cda565a0e5452cdf07ccd6d56073f82d75ecc97f87,1984,1488,L
fabric_stain_pilot/test/stain/327.jpg,test/stain,stain,stain/327.jpg,6bf343445d10478b79265b1cc793ee1b02f5eae1fbeb9a04eb772aaf1b49cc20,1984,1488,L
fabric_stain_pilot/test/stain/328.jpg,test/stain,stain,stain/328.jpg,69aa4eec27580a9bc91e341799b1a8c5e0fba32f29d439eb3725222e547c69c6,1984,1488,L
fabric_stain_pilot/test/stain/329.jpg,test/stain,stain,stain/329.jpg,92f36520e30298e802611341156736de5d197367861b309cd5727346e27d6b04,1984,1488,L
fabric_stain_pilot/test/stain/33.jpg,test/stain,stain,stain/33.jpg,d23eb80c225df0d43f5a819b1efccdb7f65b23bd540165a2ad9dc494f7ab0b8c,1488,1984,L
fabric_stain_pilot/test/stain/330.jpg,test/stain,stain,stain/330.jpg,6b687f2fb476f2012dd775c6c2047087b5564aaddff5cc55658b4c75a986d05e,1984,1488,L
fabric_stain_pilot/test/stain/331.jpg,test/stain,stain,stain/331.jpg,9b2e5b963a1087efe72937c0b805f54cef2e1eb0723f0b3b7f6d519e64ad0de9,1984,1488,L
fabric_stain_pilot/test/stain/332.jpg,test/stain,stain,stain/332.jpg,ddbf72c94cb0859bce095b5b9fb4737faa81b5413dbb76646b0a47d8f485ce9c,1984,1488,L
fabric_stain_pilot/test/stain/333.jpg,test/stain,stain,stain/333.jpg,66d04c8e3758ae263a403823bc166e567cfa0b2d44cda9dc4063d5ea89973d6c,1984,1488,L
fabric_stain_pilot/test/stain/334.jpg,test/stain,stain,stain/334.jpg,9a3147d244b52e9d9ed835237e6e394f8c30351ebcb50cf61dd43c1808fb7654,1984,1488,L
fabric_stain_pilot/test/stain/335.jpg,test/stain,stain,stain/335.jpg,a04b3a27fc9d89c0709c03f84ba208558c0c6e614e8625775dd0dff4d887be01,1488,1984,L
fabric_stain_pilot/test/stain/336.jpg,test/stain,stain,stain/336.jpg,ccf9902d376f4dc1310794bad70ddb243a9b74d8ec264ae1fa5e04a008d5dc67,1984,1488,L
fabric_stain_pilot/test/stain/337.jpg,test/stain,stain,stain/337.jpg,79e8327fb6462915ad449f282bc9413f81cdd34da51a8f9b4c803a464158d78a,1984,1488,L
fabric_stain_pilot/test/stain/338.jpg,test/stain,stain,stain/338.jpg,e082c228cbe8ea4c5af97b96e9557e7f4d2eeadd20bb67e89a0eee5b1c138540,1984,1488,L
fabric_stain_pilot/test/stain/339.jpg,test/stain,stain,stain/339.jpg,a4c641c3537fdd34e0ee004f40363eb3e7577775f7115031d72292c49ee2e219,1984,1488,L
fabric_stain_pilot/test/stain/34.jpg,test/stain,stain,stain/34.jpg,bc6a1b51aba57e7126c3ad341117faba7b071b08ac02c0e775469d2f170a68cd,1488,1984,L
fabric_stain_pilot/test/stain/340.jpg,test/stain,stain,stain/340.jpg,f1416753b6cacc4a9eb6b0e3d5977c85a23ecf867bf3115d881711ccb91803a2,1984,1488,L
fabric_stain_pilot/test/stain/341.jpg,test/stain,stain,stain/341.jpg,0ae75ecae34db1f1859cebf1a0d43f19c3a35acfd06e31c72b0d4e342fb32824,1984,1488,L
fabric_stain_pilot/test/stain/342.jpg,test/stain,stain,stain/342.jpg,2a0ccc3f1ec05be5bdb5d295bbaa32d4ec9b81c3b99dd6acd011a86e15d66d36,1984,1488,L
fabric_stain_pilot/test/stain/343.jpg,test/stain,stain,stain/343.jpg,15ab9dddc89fcbb6326402b1e12c9d9400289e3096efac2d645814b5c266be92,1984,1488,L
fabric_stain_pilot/test/stain/344.jpg,test/stain,stain,stain/344.jpg,56588a0d333f3e6719ab131fdf71c44fdf7ec3de7a9097366aa93a9e2c1afca3,1984,1488,L
fabric_stain_pilot/test/stain/345.jpg,test/stain,stain,stain/345.jpg,f2aee2bfb64ccca7479ce2c5b08cdfec967163b61867574acf01f08d322f2518,1984,1488,L
fabric_stain_pilot/test/stain/346.jpg,test/stain,stain,stain/346.jpg,9d61fcbdb33e7f63a99f24304618a95653e697561433d0e946c325915206704c,1488,1984,L
fabric_stain_pilot/test/stain/347.jpg,test/stain,stain,stain/347.jpg,a1f2eed139fc65d30e676161afea4185ae528ae2510002755d7a28b8159022dc,1488,1984,L
fabric_stain_pilot/test/stain/348.jpg,test/stain,stain,stain/348.jpg,693caecd7795d1d74f6d07cb498580d1edc80339d97c02a3ed6a541e79e7c8fe,1488,1984,L
fabric_stain_pilot/test/stain/349.jpg,test/stain,stain,stain/349.jpg,9fd0db6a9b2291cefd8e6995669350cabcef048e5d7d61f4fe54da62d75caec6,1488,1984,L
fabric_stain_pilot/test/stain/35.jpg,test/stain,stain,stain/35.jpg,24bfaffbbe34341033a1ecdb5aa56c56ea56c0541de2ff8b9eb38eb5aed3e63e,1488,1984,L
fabric_stain_pilot/test/stain/350.jpg,test/stain,stain,stain/350.jpg,3ab8ef092c39ce5f6664eaa9af3b65e7681d44269e9ff16d64079104279c3ce6,1984,1488,L
fabric_stain_pilot/test/stain/351.jpg,test/stain,stain,stain/351.jpg,2224af54e0fca9c56211a6ccdd22a199220977ddefb5d60c55a268ebe152e007,1984,1488,L
fabric_stain_pilot/test/stain/352.jpg,test/stain,stain,stain/352.jpg,2394682f84e84f1c015028b7022ad172116e1c88f4c406e6959af30d655195e7,1984,1488,L
fabric_stain_pilot/test/stain/353.jpg,test/stain,stain,stain/353.jpg,776c025b519f73f1199f83a12ad2b99a10a26c411173abdb05b49e0ef320481d,1488,1984,L
fabric_stain_pilot/test/stain/354.jpg,test/stain,stain,stain/354.jpg,7a2dad380ab086bae3bcde280b0c88b418f9f70c2db4a27becc2c2991d05215a,1488,1984,L
fabric_stain_pilot/test/stain/355.jpg,test/stain,stain,stain/355.jpg,0d6ad7fd99b88053fdd38899f0b02757d6ae6450358a3d3fcc1f58ce1ecefc21,1488,1984,L
fabric_stain_pilot/test/stain/356.jpg,test/stain,stain,stain/356.jpg,895d265d610c8d4584b9fd973470cb1c1f937c4adcaf830b7b6f6c28bce25fbd,1488,1984,L
fabric_stain_pilot/test/stain/357.jpg,test/stain,stain,stain/357.jpg,49699746bc10208cf15c720b1dedb82819d4bcd586b15955ec8400af7b30a068,1488,1984,L
fabric_stain_pilot/test/stain/358.jpg,test/stain,stain,stain/358.jpg,96ba7585ac81a203474e8e41ad26126ae8a1def57a65f31972a005788c6d4e0d,1984,1488,L
fabric_stain_pilot/test/stain/359.jpg,test/stain,stain,stain/359.jpg,abddbaffbaade34c6673e0f6a9cdad23413371fca02e2f03572a7ceea3a0dd75,1984,1488,L
fabric_stain_pilot/test/stain/36.jpg,test/stain,stain,stain/36.jpg,67f21521e8ac0a0b5ab4fd9beee2268a0a16cf767c529892b2f4961f16abe08e,1488,1984,L
fabric_stain_pilot/test/stain/360.jpg,test/stain,stain,stain/360.jpg,4f4999f1c1368502ba7a8d6299db4f253f3297e3ea7a6c04fa3c641984ad54ef,1984,1488,L
fabric_stain_pilot/test/stain/361.jpg,test/stain,stain,stain/361.jpg,6d93f89146dc587f07371d85380bd0eca4de0b793d2905cddb1c79c398122d85,1984,1488,L
fabric_stain_pilot/test/stain/362.jpg,test/stain,stain,stain/362.jpg,36deb8e918951ae71ac0318ecd90b4d0bc2648266241ab40460211d49e6a3075,1488,1984,L
fabric_stain_pilot/test/stain/363.jpg,test/stain,stain,stain/363.jpg,46b97444d972180edd79571a73ad68383f83d8dc91a7a97bc1eccfd13f8a4348,1488,1984,L
fabric_stain_pilot/test/stain/364.jpg,test/stain,stain,stain/364.jpg,d5eb8ea38c7551b60d80caac434432c72f297f24522def2d07309a754fd3e3c1,1488,1984,L
fabric_stain_pilot/test/stain/365.jpg,test/stain,stain,stain/365.jpg,882c81dbf54c878fbbbd2b181d0aff57cc80ef049ae1a1ebb3cd7eff5c195b80,1488,1984,L
fabric_stain_pilot/test/stain/366.jpg,test/stain,stain,stain/366.jpg,62eddad025241b5daf64e93fb1eae5bea0a3b927fc11bd281b6212b9a77a75b9,1488,1984,L
fabric_stain_pilot/test/stain/367.jpg,test/stain,stain,stain/367.jpg,9151bfc03fd20d1943f6a5fcfd4109bac8c433b5ae2126789a1dac32cd7d6363,1488,1984,L
fabric_stain_pilot/test/stain/368.jpg,test/stain,stain,stain/368.jpg,73f75f53f83bca0f40d9db1e99eda49e3afe3649ee8d808ba021e3ea0d7294ac,1488,1984,L
fabric_stain_pilot/test/stain/369.jpg,test/stain,stain,stain/369.jpg,2783dbf420c587a9d7bd83bb350fc3e32e1b6f9e9b6559dcc5b95c86f39c2574,1488,1984,L
fabric_stain_pilot/test/stain/37.jpg,test/stain,stain,stain/37.jpg,806eb921875ba0b78d416933d8ed2d76c66697371f03a971786c2991af14ed0d,1488,1984,L
fabric_stain_pilot/test/stain/370.jpg,test/stain,stain,stain/370.jpg,b2c8f0ad4f54f63a604c025b727cb375ffe59bc433cedbe530f0849454428ee6,1488,1984,L
fabric_stain_pilot/test/stain/371.jpg,test/stain,stain,stain/371.jpg,312109cea66dc9598e784be4c9e16393cfda03963a6e1cf6b4bed005ffb33485,1488,1984,L
fabric_stain_pilot/test/stain/372.jpg,test/stain,stain,stain/372.jpg,f6f8ea0b12d270437c17d205ae95824d0145b56436683ecc36c4ba0a41f51779,1488,1984,L
fabric_stain_pilot/test/stain/373.jpg,test/stain,stain,stain/373.jpg,51ea3b2d2cd8da30c6656293caee0e45e02baf6588eaff82081ebad8acafd77f,1488,1984,L
fabric_stain_pilot/test/stain/374.jpg,test/stain,stain,stain/374.jpg,75e36bb758e3c63c126db855b52e759319d384d3960dedabf6e150544b669638,1984,1488,L
fabric_stain_pilot/test/stain/375.jpg,test/stain,stain,stain/375.jpg,b78b300ed0cf8c3ac3cccb8f93e0ddfb968ebca26141a0dc46fa0a8072f24fdf,1984,1488,L
fabric_stain_pilot/test/stain/376.jpg,test/stain,stain,stain/376.jpg,8e579ff84da5303fa1a993944198c7812b814eb895ead7de4e819f7a822dc005,1984,1488,L
fabric_stain_pilot/test/stain/377.jpg,test/stain,stain,stain/377.jpg,f282af52a8c23774b259d65443e235b6db1521664ac1b97235263a187dc7fd2f,1984,1488,L
fabric_stain_pilot/test/stain/378.jpg,test/stain,stain,stain/378.jpg,613054891378c6d482815555e93451564351c25fcfd5676f6485ea97b6fea36e,1984,1488,L
fabric_stain_pilot/test/stain/379.jpg,test/stain,stain,stain/379.jpg,e08468ae6303d4ebe47f41af8dd0139c76527d2d0e30dcb1eaa31fc68f0ea67f,1984,1488,L
fabric_stain_pilot/test/stain/38.jpg,test/stain,stain,stain/38.jpg,1dbd7397812c70b25f28159c6930649715d2dfd7101353e197edf9089108fdea,1488,1984,L
fabric_stain_pilot/test/stain/380.jpg,test/stain,stain,stain/380.jpg,9d024cf371c7f753d8a0c4647bda3c5e81894d22f62a97f6dd6004bbd17e1ee2,1984,1488,L
fabric_stain_pilot/test/stain/381.jpg,test/stain,stain,stain/381.jpg,737cb67520ce1990d7127159103320499dd27c38afead702817093e68c3d4e67,1984,1488,L
fabric_stain_pilot/test/stain/382.jpg,test/stain,stain,stain/382.jpg,71ed079f5722fedcb19c3e6d1f6e0b988c35edfd0eb63cb23e166864160afc8e,1984,1488,L
fabric_stain_pilot/test/stain/383.jpg,test/stain,stain,stain/383.jpg,86acd965cb5a01845e9728156e5ac60ecda385b025fe3861b16f83917b9e9fed,1984,1488,L
fabric_stain_pilot/test/stain/384.jpg,test/stain,stain,stain/384.jpg,f3b5f880c179adf5e2b433c12a043d42cb80767a5091756a28020937647bf85d,1984,1488,L
fabric_stain_pilot/test/stain/385.jpg,test/stain,stain,stain/385.jpg,ec54c7fef7f1eaeea4cb9f832624814da5017f8f25ad1b8d3139dd826578defe,1984,1488,L
fabric_stain_pilot/test/stain/386.jpg,test/stain,stain,stain/386.jpg,6ebdfed89f176e0c25c876efad5ea095744d4e06da47c2bae31eedc0b3711d1d,1984,1488,L
fabric_stain_pilot/test/stain/387.jpg,test/stain,stain,stain/387.jpg,493897ae5f735816e7a5349bb03a7962ab864763f273e07c42fbc5babca83f4c,1984,1488,L
fabric_stain_pilot/test/stain/388.jpg,test/stain,stain,stain/388.jpg,79ef174cd34bfd0344b269d9342ecff15868fbc54c99e7914465676a54698351,1984,1488,L
fabric_stain_pilot/test/stain/389.jpg,test/stain,stain,stain/389.jpg,31d4fcbf1113a79f5cd64d053496550f34e4664b2fe587d3ad298bb48ffe22a1,1984,1488,L
fabric_stain_pilot/test/stain/39.jpg,test/stain,stain,stain/39.jpg,a9e63b72b8ae2fd0054bbd5aa41ba004c77a92cf88913f10d5a692dcdddcf11b,1488,1984,L
fabric_stain_pilot/test/stain/390.jpg,test/stain,stain,stain/390.jpg,a9a20ffe66f7e9c51f25add4ba310e858efeccf43d7a8e76484b825ca417b28b,1488,1984,L
fabric_stain_pilot/test/stain/391.jpg,test/stain,stain,stain/391.jpg,99fdebc55926b29567c5fe9ad9de5a7a83918fce42f32fd0c88fe1f404d90330,1488,1984,L
fabric_stain_pilot/test/stain/392.jpg,test/stain,stain,stain/392.jpg,c295a353a2376abb082eff06e105c999146c5393b19b2558e4ef50c8b04cd6df,1488,1984,L
fabric_stain_pilot/test/stain/393.jpg,test/stain,stain,stain/393.jpg,a6fcd74cf2c1c3bdffa060399b214d2624dff31a13426f2f776b1845e7976181,1488,1984,L
fabric_stain_pilot/test/stain/394.jpg,test/stain,stain,stain/394.jpg,a89d748870ecc9c26715627099b25a037ac20813a799f50bd26a8f7c3c3ea1b7,1488,1984,L
fabric_stain_pilot/test/stain/395.jpg,test/stain,stain,stain/395.jpg,3d5fbf5ee10fc4a0240be1968234c8d3a297c94de70e53e7140a7b3a7c8e6a28,1984,1488,L
fabric_stain_pilot/test/stain/396.jpg,test/stain,stain,stain/396.jpg,1892310561be7fb21dc0580241a39b42f7d5b444a0d292fcb6a79a5fb6021db5,1984,1488,L
fabric_stain_pilot/test/stain/397.jpg,test/stain,stain,stain/397.jpg,d426e34793ae9b1cfcbc3351b61de9795c11bff02ee8142a9cb8d5777204dc57,1984,1488,L
fabric_stain_pilot/test/stain/398.jpg,test/stain,stain,stain/398.jpg,6e92e046c233332662bc08e3006a8b17b70e403b801866bb58b8f94d484e6db8,1984,1488,L
fabric_stain_pilot/test/stain/4.jpg,test/stain,stain,stain/4.jpg,7b7b78d37cc2b90b2cdf79a877aab20a7b9518d26b2cfae470024b872116369c,1984,1488,L
fabric_stain_pilot/test/stain/40.jpg,test/stain,stain,stain/40.jpg,d67767b6a2e93325c397df87a6a1a82eba081b15d08f503c1638d8c35923f98e,1488,1984,L
fabric_stain_pilot/test/stain/41.jpg,test/stain,stain,stain/41.jpg,904c64862893614ca0e0f9b1c2468fb249417867608b97d86400018dcb3d0132,1488,1984,L
fabric_stain_pilot/test/stain/42.jpg,test/stain,stain,stain/42.jpg,78443f6d9613c9054d8f1524b5504430be46c7a8359f515c8377aedd64a64bb2,1488,1984,L
fabric_stain_pilot/test/stain/43.jpg,test/stain,stain,stain/43.jpg,76844e9d6bb23a473a00ee6c56103f70f229e6f47c6d680e19bfde80f6af5bde,1488,1984,L
fabric_stain_pilot/test/stain/44.jpg,test/stain,stain,stain/44.jpg,c5c09413f727022aeb4b59de57ba99727efb1d0b1f21d46d02029969bc36ecdf,1488,1984,L
fabric_stain_pilot/test/stain/45.jpg,test/stain,stain,stain/45.jpg,652a3171ef607e9ad5a9f0eb025f07c7e7a8788c2acf3ffbccb37ab247cae919,1488,1984,L
fabric_stain_pilot/test/stain/46.jpg,test/stain,stain,stain/46.jpg,acc1118605e5a4afb047c9f7e6cdac2725599f7f4c4cda04cb9812f76c1db5ac,1488,1984,L
fabric_stain_pilot/test/stain/47.jpg,test/stain,stain,stain/47.jpg,64d719fec28df66144d37fc2e6ba365d78af82a8a16fc51d5a9193e6afe78724,1488,1984,L
fabric_stain_pilot/test/stain/48.jpg,test/stain,stain,stain/48.jpg,6d98849a257403c4d72c6b0c934226b7c3b4d9725b08d7ad0fa04f0e7aaa5a4f,1488,1984,L
fabric_stain_pilot/test/stain/49.jpg,test/stain,stain,stain/49.jpg,36c0bf18a195d09538829a75fc27c74ccbab29480fc6ddc481646348d6531875,1488,1984,L
fabric_stain_pilot/test/stain/5.jpg,test/stain,stain,stain/5.jpg,0ce0a78c34aa36652916ac8ac62f2ef2a78425bf32d81a72a9e58595f593561c,1984,1488,L
fabric_stain_pilot/test/stain/50.jpg,test/stain,stain,stain/50.jpg,abed340d3efd88cb7a02c6e77e9d829a9753556cbd7b0d6b0783ad013f2ac0e6,1488,1984,L
fabric_stain_pilot/test/stain/51.jpg,test/stain,stain,stain/51.jpg,24580093cebf5d042d2b39bceaaa668104dffabd9d9a9cda43942e46d9d64a3e,1488,1984,L
fabric_stain_pilot/test/stain/52.jpg,test/stain,stain,stain/52.jpg,e77592fd854068518e424a81dfd975c22f333e65072bda9181c5eed557a2272b,1488,1984,L
fabric_stain_pilot/test/stain/53.jpg,test/stain,stain,stain/53.jpg,54dd1c03d4101bd13548b13f90ad7e81783f94f22af481e0f630c609298e3e39,1488,1984,L
fabric_stain_pilot/test/stain/54.jpg,test/stain,stain,stain/54.jpg,0506b0e4cef3e7b89dec97a63a9ec965de34d18e9a0024ea8c8b1eecfd8d1408,1488,1984,L
fabric_stain_pilot/test/stain/55.jpg,test/stain,stain,stain/55.jpg,274fd7f8c953abfea805d284a8b75aa7d6e6cc81dd2cae6695c29861c917669b,1488,1984,L
fabric_stain_pilot/test/stain/56.jpg,test/stain,stain,stain/56.jpg,6137977c675543ba2233343109ec4ffa50edcdb0a3b257dd43cbb14d98044930,1488,1984,L
fabric_stain_pilot/test/stain/57.jpg,test/stain,stain,stain/57.jpg,c5f7a84dfeee38e113cc2366ef9d7f1a03ba61d03d840d765181cf902ab472e6,1488,1984,L
fabric_stain_pilot/test/stain/58.jpg,test/stain,stain,stain/58.jpg,b9a9d82d0dda26c4467754b4421baf46bc2436dd6beb2bc06ce3cb080fb962ac,1488,1984,L
fabric_stain_pilot/test/stain/59.jpg,test/stain,stain,stain/59.jpg,209d594cbb4b648dcc67b4d6b17648d66780f2788690cd269bc5e347e515acb0,1488,1984,L
fabric_stain_pilot/test/stain/6.jpg,test/stain,stain,stain/6.jpg,d3529373e1186e8846bc95c5f5eff9fb950c8d971fdda4c72d6f93a392aa8d42,1984,1488,L
fabric_stain_pilot/test/stain/60.jpg,test/stain,stain,stain/60.jpg,1aedffe035c7411cfc3140837240f50b85a8690e17f18f02dbd0c6a484708fea,1488,1984,L
fabric_stain_pilot/test/stain/61.jpg,test/stain,stain,stain/61.jpg,6bf454596c848b1e051b09ea1d7dc31574a31f33a49d9eaa528677af53fb9caa,1488,1984,L
fabric_stain_pilot/test/stain/62.jpg,test/stain,stain,stain/62.jpg,3be37e4dde47e02431698cc3eda922509580425aa9fb6ebc387ba9f0f19c6fd8,1984,1488,L
fabric_stain_pilot/test/stain/63.jpg,test/stain,stain,stain/63.jpg,e62c71e9ae0560e075f3d899c8c2840855b12096f750f4121399aa5745060e41,1984,1488,L
fabric_stain_pilot/test/stain/64.jpg,test/stain,stain,stain/64.jpg,b67600187da8af4a33fd1eee59713cfd0ceb7a51148da3ed62649946a628247c,1984,1488,L
fabric_stain_pilot/test/stain/65.jpg,test/stain,stain,stain/65.jpg,47632015ba0ba5abe3802c044d355124d050872d3a505e6fc0ccaedb98fe0e1e,1984,1488,L
fabric_stain_pilot/test/stain/66.jpg,test/stain,stain,stain/66.jpg,1c8bc6656ebbb7a6802f388e051f2e285b518adebfa18e77e8c36cad161d5905,1984,1488,L
fabric_stain_pilot/test/stain/67.jpg,test/stain,stain,stain/67.jpg,933cc433300f8c984b08a0957937d525304517a5f30f4667f9e766c9bcd9704c,1984,1488,L
fabric_stain_pilot/test/stain/68.jpg,test/stain,stain,stain/68.jpg,2f05097b5f68b4b0a044128bd3635f8dfa628c927e03446769ea1e49a4292fef,1984,1488,L
fabric_stain_pilot/test/stain/69.jpg,test/stain,stain,stain/69.jpg,aeb430642261c4faed71955810cbe5d6102a495d74ceec2be475bd1814d4e57c,1984,1488,L
fabric_stain_pilot/test/stain/7.jpg,test/stain,stain,stain/7.jpg,295e7f4a49998016bedd2eba07898809cdbc94c79d8ce93faea7645dbe2269bc,1984,1488,L
fabric_stain_pilot/test/stain/70.jpg,test/stain,stain,stain/70.jpg,22a49f4fa3ed2e6f0e67a8bb4ad2bcaa6b1bc44c660aabe18076148e7001059f,1984,1488,L
fabric_stain_pilot/test/stain/71.jpg,test/stain,stain,stain/71.jpg,359611355fb176ec52c2a2b9567a6a487cbe7062e1f0ca55d523c04fe0c9c34b,1984,1488,L
fabric_stain_pilot/test/stain/72.jpg,test/stain,stain,stain/72.jpg,908ce6e48674f3c9f8c281990a83ac6a3a246956e7af14bc56395bfb26621693,1984,1488,L
fabric_stain_pilot/test/stain/73.jpg,test/stain,stain,stain/73.jpg,9217bc47b7f8827ba5101297845e63ec148f34a2171612e900e8f1e7f883b48f,1984,1488,L
fabric_stain_pilot/test/stain/74.jpg,test/stain,stain,stain/74.jpg,8db6351e2fab7a826bb5f7e84007de061a5ef8e24aa26fe58ed0e101dff6e9bd,1984,1488,L
fabric_stain_pilot/test/stain/75.jpg,test/stain,stain,stain/75.jpg,90ac6e1d31539b45e97def6e9dc05f6ed650f41ef369f72d0997d95108587f9b,1984,1488,L
fabric_stain_pilot/test/stain/76.jpg,test/stain,stain,stain/76.jpg,8a8bd0820954811c44b410c3d360e67c2fad864e58a20989807d805db406f76e,1984,1488,L
fabric_stain_pilot/test/stain/77.jpg,test/stain,stain,stain/77.jpg,ae658d88acb0935bb67a9e6236962c1f7ce2e666a8523a529abd416dfa783e88,1984,1488,L
fabric_stain_pilot/test/stain/78.jpg,test/stain,stain,stain/78.jpg,ab654e4bb127248f00b767615c9b32c907146a00eb8353e74912506940c15300,1984,1488,L
fabric_stain_pilot/test/stain/79.jpg,test/stain,stain,stain/79.jpg,77fbed1d9a747265344f9c1b03d3cad132f7b393152557fada4f0ec170b6e0fd,1984,1488,L
fabric_stain_pilot/test/stain/8.jpg,test/stain,stain,stain/8.jpg,6a76f070953b10f93ea5996968d123bc9efafd18b66b731f028222872d0d1231,1984,1488,L
fabric_stain_pilot/test/stain/80.jpg,test/stain,stain,stain/80.jpg,742a8b9b90c74765d8a91d4f9f10f0773282b1d9c924669b6635e267ab811873,1984,1488,L
fabric_stain_pilot/test/stain/81.jpg,test/stain,stain,stain/81.jpg,2928a344472dc9197bb61afdc6ea7c86029eebd00c23b9961a7dec66f720da2c,1984,1488,L
fabric_stain_pilot/test/stain/82.jpg,test/stain,stain,stain/82.jpg,b75921285cf1799d3fd174d6d52e509f494198ac4117f8b08c977f36c69cac5f,1984,1488,L
fabric_stain_pilot/test/stain/83.jpg,test/stain,stain,stain/83.jpg,aa569dc55ff94b77f7f07c8e3e31e76f68d85acd035f8ac2656329b3fce94dd8,1984,1488,L
fabric_stain_pilot/test/stain/84.jpg,test/stain,stain,stain/84.jpg,d0608df11119aecd522829242ea1f21eece093e050688152a9e9e9a9141307a3,1984,1488,L
fabric_stain_pilot/test/stain/85.jpg,test/stain,stain,stain/85.jpg,7585ddc59945681e5117ca555a9a69d9670b37a1c28baff431a1c9891c575a59,1984,1488,L
fabric_stain_pilot/test/stain/86.jpg,test/stain,stain,stain/86.jpg,5b9732e95839375a1473996651965daa1ca1385d74b8dd2a774a7b853cae72ee,1984,1488,L
fabric_stain_pilot/test/stain/87.jpg,test/stain,stain,stain/87.jpg,5244d2c6c10c42d09a8999700a632ffd62ef3ac07be5f34a8658e680d381a76c,1488,1984,L
fabric_stain_pilot/test/stain/88.jpg,test/stain,stain,stain/88.jpg,e9f9a267be641c68213164391bf27950f07293fb6895f09ccbb48e2f3d9010bc,1488,1984,L
fabric_stain_pilot/test/stain/89.jpg,test/stain,stain,stain/89.jpg,57701182f13620f48be8be2fb078078dc3c34126f9583501a735d77eea236f36,1488,1984,L
fabric_stain_pilot/test/stain/9.jpg,test/stain,stain,stain/9.jpg,20486e07c61d5338bf2c1469fc568321b17c4592e2102ed522d347a9616859d4,1984,1488,L
fabric_stain_pilot/test/stain/90.jpg,test/stain,stain,stain/90.jpg,d07970b343c816fcb80f6275d92e2f3d6bc86c1ce334e5c180a584bfa738c63f,1984,1488,L
fabric_stain_pilot/test/stain/91.jpg,test/stain,stain,stain/91.jpg,00176931c7bef3ac99d021f32e0752db72e58cead8b6c6fcd9960c9523b9b78d,1984,1488,L
fabric_stain_pilot/test/stain/92.jpg,test/stain,stain,stain/92.jpg,a238adcc2a04fd1b72aa2f747789c4860a6f6bf77e37a69b00f321a5904745c2,1984,1488,L
fabric_stain_pilot/test/stain/93.jpg,test/stain,stain,stain/93.jpg,2ceb67833fd4418e51ca8463bebedd17b616faef8f023182fedf589c48198b0f,1984,1488,L
fabric_stain_pilot/test/stain/94.jpg,test/stain,stain,stain/94.jpg,0fced5a427859275bae3f02c8186c9c34c460546e2653ebcb680b177c898ad73,1488,1984,L
fabric_stain_pilot/test/stain/95.jpg,test/stain,stain,stain/95.jpg,94d0e72f1ab6b8d03266b6509706f578b3640bc067f5f171d3606c67ee96bcc1,1488,1984,L
fabric_stain_pilot/test/stain/96.jpg,test/stain,stain,stain/96.jpg,3cb646f46d6e877376c3358df6b5dafb1459ce8ee696ad008d496874869ab107,1984,1488,L
fabric_stain_pilot/test/stain/97.jpg,test/stain,stain,stain/97.jpg,9394e2ab86080d5950bcfe421c2ecfcdb611b629da711a697e4162cae0c4d76d,1984,1488,L
